,User ID,Subscription Type,Monthly Revenue,Country,Age,Gender,Device,Plan Duration,Join Year,Join Month,Join Day,Last Payment Year,Last Payment Month,Last Payment Day
1024,1025,0,13,Italy,28,1,Smartphone,1 Month,2022,6,23,2023,3,7
1025,1026,1,10,Spain,46,0,Laptop,1 Month,2022,6,26,2023,1,7
1026,1027,0,12,Spain,28,0,Tablet,1 Month,2022,2,7,2023,1,7
1027,1028,2,12,United States,47,1,Tablet,1 Month,2022,4,7,2023,1,7
1028,1029,2,10,Canada,47,1,Smartphone,1 Month,2022,7,7,2023,2,7
1029,1030,0,13,United States,50,1,Smartphone,1 Month,2022,7,14,2023,1,7
1030,1031,1,13,United States,50,0,Smart TV,1 Month,2022,7,20,2023,1,7
1031,1032,0,15,Canada,29,1,Smartphone,1 Month,2022,7,23,2023,2,7
1032,1033,2,15,United Kingdom,38,1,Tablet,1 Month,2022,7,30,2023,1,7
1033,1034,1,11,Australia,40,0,Tablet,1 Month,2022,12,8,2023,3,7
1034,1035,0,14,Germany,43,1,Smartphone,1 Month,2022,8,14,2023,1,7
1035,1036,1,14,France,27,0,Smartphone,1 Month,2022,8,22,2023,4,7
1036,1037,0,10,Brazil,37,0,Tablet,1 Month,2022,8,29,2023,6,30
1037,1038,2,12,Mexico,30,1,Smartphone,1 Month,2022,2,9,2023,3,7
1038,1039,2,13,Spain,50,1,Laptop,1 Month,2022,3,9,2023,1,7
1039,1040,0,11,Italy,51,1,Smartphone,1 Month,2022,4,9,2023,4,7
1040,1041,1,13,Spain,37,0,Laptop,1 Month,2022,6,9,2023,1,7
1041,1042,0,14,Spain,35,0,Tablet,1 Month,2022,10,9,2023,2,7
1042,1043,2,12,United States,35,1,Tablet,1 Month,2022,9,20,2023,1,7
1043,1044,1,11,Canada,46,1,Tablet,1 Month,2022,9,26,2023,3,7
1044,1045,0,13,United States,27,1,Tablet,1 Month,2022,4,10,2023,1,7
1045,1046,0,13,United States,27,1,Laptop,1 Month,2022,6,10,2023,3,7
1046,1047,0,13,Canada,39,0,Laptop,1 Month,2022,7,10,2023,1,7
1047,1048,2,15,United Kingdom,51,1,Tablet,1 Month,2022,8,10,2023,3,7
1048,1049,1,14,Australia,41,1,Smartphone,1 Month,2022,9,10,2023,1,7
1049,1050,0,15,Germany,30,0,Smart TV,1 Month,2022,10,10,2023,3,7
1050,1051,0,11,France,46,1,Laptop,1 Month,2022,10,10,2023,6,30
1051,1052,1,14,Brazil,31,1,Tablet,1 Month,2022,10,14,2023,2,7
1052,1053,2,13,Mexico,49,1,Smartphone,1 Month,2022,10,15,2023,1,7
1053,1054,2,12,Spain,39,0,Tablet,1 Month,2022,10,17,2023,3,7
1054,1055,0,11,Italy,47,1,Smartphone,1 Month,2022,10,23,2023,1,7
1055,1056,1,15,Spain,36,0,Tablet,1 Month,2022,10,27,2023,2,7
1056,1057,2,14,Spain,42,0,Tablet,1 Month,2022,10,29,2023,2,7
1057,1058,0,15,United States,28,0,Smart TV,1 Month,2022,5,11,2023,2,7
1058,1059,2,15,Canada,43,1,Tablet,1 Month,2022,7,11,2023,2,7
1059,1060,1,10,United States,50,0,Laptop,1 Month,2022,8,11,2023,2,7
1060,1061,0,15,United States,30,0,Tablet,1 Month,2022,9,11,2023,1,7
1061,1062,1,10,Canada,34,0,Laptop,1 Month,2022,10,11,2023,3,7
1062,1063,2,13,United Kingdom,35,0,Laptop,1 Month,2022,2,11,2023,3,7
1063,1064,0,11,Australia,29,1,Tablet,1 Month,2022,10,31,2023,2,7
1064,1065,2,15,Germany,33,1,Smart TV,1 Month,2022,10,29,2023,2,7
1065,1066,1,12,France,47,1,Laptop,1 Month,2022,10,22,2023,3,7
1066,1067,0,14,Brazil,32,0,Tablet,1 Month,2022,10,20,2023,2,7
1067,1068,2,15,Mexico,34,0,Tablet,1 Month,2022,10,21,2023,4,7
1068,1069,1,13,Spain,46,1,Smart TV,1 Month,2022,10,10,2023,2,7
1069,1070,0,15,Italy,31,1,Tablet,1 Month,2022,6,9,2023,3,7
1070,1071,1,12,Spain,40,0,Tablet,1 Month,2022,6,9,2023,3,7
1071,1072,0,11,Spain,38,0,Tablet,1 Month,2022,8,13,2023,3,7
1072,1073,2,11,United States,31,1,Smart TV,1 Month,2022,8,13,2023,1,7
1073,1074,2,12,Canada,46,0,Smartphone,1 Month,2022,8,13,2023,2,7
1074,1075,0,11,United States,43,1,Smart TV,1 Month,2022,6,8,2023,3,7
1075,1076,1,15,United States,38,0,Laptop,1 Month,2022,6,8,2023,3,7
1076,1077,0,15,Canada,38,0,Laptop,1 Month,2022,7,22,2023,6,30
1077,1078,2,14,United Kingdom,27,1,Laptop,1 Month,2022,7,17,2023,2,7
1078,1079,1,12,Australia,49,0,Tablet,1 Month,2022,9,7,2023,2,7
1079,1080,0,11,Germany,33,1,Smartphone,1 Month,2022,4,7,2023,3,7
1080,1081,1,10,France,40,0,Smartphone,1 Month,2022,6,27,2023,6,30
1081,1082,0,13,Brazil,27,1,Tablet,1 Month,2022,6,28,2023,2,7
1082,1083,2,12,Mexico,28,0,Laptop,1 Month,2022,6,28,2023,2,7
1083,1084,2,10,Spain,30,1,Smartphone,1 Month,2022,6,29,2023,3,7
1084,1085,0,10,Italy,33,0,Smartphone,1 Month,2022,6,29,2023,6,30
1085,1086,1,15,Spain,51,0,Tablet,1 Month,2022,6,26,2023,1,7
1086,1087,0,11,Spain,51,1,Tablet,1 Month,2022,6,26,2023,3,7
1087,1088,2,10,United States,50,0,Smartphone,1 Month,2022,6,26,2023,2,7
1088,1089,1,14,Canada,46,0,Tablet,1 Month,2022,6,24,2023,6,30
1089,1090,0,14,United States,31,1,Smart TV,1 Month,2022,6,25,2023,2,7
1090,1091,1,12,United States,46,0,Smartphone,1 Month,2022,6,20,2023,3,7
1091,1092,0,15,Canada,41,1,Smart TV,1 Month,2022,6,21,2023,2,7
1092,1093,2,12,United Kingdom,36,1,Smartphone,1 Month,2022,6,20,2023,2,7
1093,1094,2,10,Australia,45,0,Tablet,1 Month,2022,6,22,2023,2,7
1094,1095,0,10,Germany,36,1,Smartphone,1 Month,2022,6,24,2023,3,7
1095,1096,1,15,France,28,1,Smartphone,1 Month,2022,6,30,2023,2,7
1096,1097,0,13,Brazil,45,0,Smartphone,1 Month,2022,3,7,2023,2,7
1097,1098,2,10,Mexico,39,0,Smartphone,1 Month,2022,4,7,2023,2,7
1098,1099,1,13,Spain,51,0,Laptop,1 Month,2022,8,7,2023,2,7
1099,1100,0,10,Italy,37,1,Laptop,1 Month,2022,7,19,2023,1,7
1100,1101,1,11,Spain,33,0,Tablet,1 Month,2022,7,21,2023,1,7
1101,1102,0,15,Spain,32,0,Smartphone,1 Month,2022,7,27,2023,3,7
1102,1103,2,14,United States,49,0,Tablet,1 Month,2022,2,8,2023,1,7
1103,1104,2,10,Canada,37,0,Smart TV,1 Month,2022,9,8,2023,3,7
1104,1105,0,15,United States,39,1,Tablet,1 Month,2022,8,21,2023,1,7
1105,1106,1,14,United States,37,1,Smart TV,1 Month,2022,8,29,2023,4,7
1106,1107,0,15,Canada,36,0,Smart TV,1 Month,2022,8,31,2023,1,7
1107,1108,2,10,United Kingdom,34,1,Laptop,1 Month,2022,2,9,2023,3,7
1108,1109,1,13,Australia,51,0,Smartphone,1 Month,2022,4,9,2023,1,7
1109,1110,0,13,Germany,41,0,Tablet,1 Month,2022,5,9,2023,4,7
1110,1111,1,13,France,51,1,Smart TV,1 Month,2022,10,9,2023,1,7
1111,1112,0,15,Brazil,31,0,Tablet,1 Month,2022,9,13,2023,3,7
1112,1113,2,13,Mexico,44,1,Laptop,1 Month,2022,9,20,2023,1,7
1113,1114,2,15,Spain,50,1,Smart TV,1 Month,2022,1,10,2023,3,7
1114,1115,0,14,Italy,33,1,Laptop,1 Month,2022,3,10,2023,1,7
1115,1116,1,11,Spain,44,0,Laptop,1 Month,2022,6,10,2023,4,7
1116,1117,0,15,Spain,42,0,Tablet,1 Month,2022,8,10,2023,1,7
1117,1118,2,13,United States,35,1,Smart TV,1 Month,2022,9,10,2023,3,7
1118,1119,1,12,Canada,48,1,Smartphone,1 Month,2022,10,10,2023,2,7
1119,1120,0,13,United States,51,0,Smartphone,1 Month,2022,10,10,2023,4,7
1120,1121,0,15,United States,44,0,Smart TV,1 Month,2022,12,10,2023,1,7
1121,1122,0,11,Canada,37,0,Smartphone,1 Month,2022,10,14,2023,2,7
1122,1123,2,15,United Kingdom,35,0,Laptop,1 Month,2022,10,15,2023,2,7
1123,1124,1,11,Australia,32,1,Laptop,1 Month,2022,10,17,2023,3,7
1124,1125,0,15,Germany,46,0,Tablet,1 Month,2022,10,19,2023,2,7
1125,1126,0,14,France,39,0,Laptop,1 Month,2022,10,25,2023,2,7
1126,1127,1,11,Brazil,33,0,Tablet,1 Month,2022,10,26,2023,2,7
1127,1128,2,10,Mexico,42,1,Tablet,1 Month,2022,5,11,2023,3,7
1128,1129,2,14,Spain,37,0,Smartphone,1 Month,2022,7,11,2023,3,7
1129,1130,0,14,Italy,27,0,Smart TV,1 Month,2022,8,11,2023,3,7
1130,1131,1,14,Spain,34,0,Laptop,1 Month,2022,9,11,2023,2,7
1131,1132,2,13,Spain,51,1,Laptop,1 Month,2022,6,11,2023,3,7
1132,1133,0,12,United States,42,1,Laptop,1 Month,2022,4,11,2023,3,7
1133,1134,2,13,Canada,46,0,Smart TV,1 Month,2022,3,11,2023,5,7
1134,1135,1,13,United States,36,1,Laptop,1 Month,2022,10,23,2023,2,7
1135,1136,0,14,United States,46,1,Smartphone,1 Month,2022,10,24,2023,4,7
1136,1137,1,13,Canada,51,1,Smart TV,1 Month,2022,10,23,2023,4,7
1137,1138,2,12,United Kingdom,45,0,Smartphone,1 Month,2022,10,21,2023,4,7
1138,1139,0,14,Australia,33,1,Smartphone,1 Month,2022,11,9,2023,2,7
1139,1140,2,10,Germany,31,0,Smart TV,1 Month,2022,9,9,2023,3,7
1140,1141,1,12,France,48,0,Smart TV,1 Month,2022,8,22,2023,3,7
1141,1142,0,13,Brazil,47,0,Laptop,1 Month,2022,8,21,2023,4,7
1142,1143,2,13,Mexico,43,1,Smart TV,1 Month,2022,8,15,2023,1,7
1143,1144,1,14,Spain,39,1,Tablet,1 Month,2022,8,14,2023,3,7
1144,1145,0,11,Italy,46,1,Smart TV,1 Month,2022,9,8,2023,3,7
1145,1146,1,12,Spain,46,0,Smartphone,1 Month,2022,4,8,2023,4,7
1146,1147,0,11,Spain,40,0,Tablet,1 Month,2022,7,27,2023,1,7
1147,1148,2,12,United States,38,1,Smartphone,1 Month,2022,11,7,2023,2,7
1148,1149,2,13,Canada,48,0,Tablet,1 Month,2022,9,7,2023,3,7
1149,1150,0,15,United States,38,1,Tablet,1 Month,2022,1,7,2023,3,7
1150,1151,1,12,United States,43,1,Laptop,1 Month,2022,6,30,2023,1,7
1151,1152,0,11,Canada,29,1,Smartphone,1 Month,2022,6,29,2023,2,7
1152,1153,2,15,United Kingdom,32,0,Laptop,1 Month,2022,6,29,2023,3,7
1153,1154,1,10,Australia,32,0,Laptop,1 Month,2022,6,30,2023,3,7
1154,1155,0,10,Germany,49,0,Laptop,1 Month,2022,6,30,2023,6,30
1155,1156,1,14,France,51,0,Laptop,1 Month,2022,6,26,2023,2,7
1156,1157,0,14,Brazil,32,1,Smart TV,1 Month,2022,6,27,2023,3,7
1157,1158,2,12,Mexico,35,0,Smart TV,1 Month,2022,6,25,2023,2,7
1158,1159,2,15,Spain,41,1,Laptop,1 Month,2022,6,25,2023,1,7
1159,1160,0,12,Italy,43,0,Smart TV,1 Month,2022,6,20,2023,3,7
1160,1161,1,12,Spain,41,1,Smartphone,1 Month,2022,6,21,2023,3,7
1161,1162,0,10,Spain,51,1,Smart TV,1 Month,2022,6,21,2023,2,7
1162,1163,2,13,United States,47,0,Smart TV,1 Month,2022,6,22,2023,3,7
1163,1164,1,15,Canada,39,1,Smart TV,1 Month,2022,6,23,2023,2,7
1164,1165,0,15,United States,51,1,Smartphone,1 Month,2022,6,27,2023,3,7
1165,1166,1,13,United States,39,0,Tablet,1 Month,2022,2,7,2023,2,7
1166,1167,0,12,Canada,45,1,Tablet,1 Month,2022,3,7,2023,2,7
1167,1168,2,13,United Kingdom,42,1,Laptop,1 Month,2022,5,7,2023,2,7
1168,1169,2,13,Australia,48,1,Smartphone,1 Month,2022,7,15,2023,2,7
1169,1170,0,11,Germany,33,1,Smart TV,1 Month,2022,7,20,2023,2,7
1170,1171,1,14,France,47,0,Smartphone,1 Month,2022,7,27,2023,2,7
1171,1172,0,11,Brazil,51,0,Smart TV,1 Month,2022,7,29,2023,4,7
1172,1173,2,11,Mexico,27,1,Smartphone,1 Month,2022,3,8,2023,1,7
1173,1174,1,11,Spain,44,0,Laptop,1 Month,2022,8,18,2023,4,7
1174,1175,0,12,Italy,41,1,Laptop,1 Month,2022,8,23,2023,2,7
1175,1176,1,11,Spain,37,1,Smart TV,1 Month,2022,8,27,2023,5,7
1176,1177,0,15,Spain,48,1,Tablet,1 Month,2022,1,9,2023,2,7
1177,1178,2,12,United States,30,1,Smart TV,1 Month,2022,3,9,2023,4,7
1178,1179,2,14,Canada,44,0,Smartphone,1 Month,2022,5,9,2023,2,7
1179,1180,0,14,United States,34,0,Smart TV,1 Month,2022,9,9,2023,4,7
1180,1181,1,15,United States,40,0,Laptop,1 Month,2022,11,9,2023,1,7
1181,1182,0,14,Canada,28,0,Smartphone,1 Month,2022,9,17,2023,4,7
1182,1183,2,15,United Kingdom,44,0,Tablet,1 Month,2022,9,19,2023,2,7
1183,1184,1,13,Australia,38,0,Laptop,1 Month,2022,9,28,2023,3,7
1184,1185,0,14,Germany,49,1,Smart TV,1 Month,2022,6,10,2023,2,7
1185,1186,1,13,France,32,0,Smart TV,1 Month,2022,7,10,2023,5,7
1186,1187,0,14,Brazil,47,0,Smart TV,1 Month,2022,9,10,2023,1,7
1187,1188,2,10,Mexico,44,1,Tablet,1 Month,2022,10,10,2023,3,7
1188,1189,2,12,Spain,33,1,Smartphone,1 Month,2022,11,10,2023,3,7
1189,1190,0,15,Italy,32,1,Laptop,1 Month,2022,12,10,2023,4,7
1190,1191,1,12,Spain,27,0,Smartphone,1 Month,2022,10,13,2023,1,7
1191,1192,0,11,Spain,37,1,Laptop,1 Month,2022,10,14,2023,3,7
1192,1193,2,14,United States,34,1,Tablet,1 Month,2022,10,16,2023,3,7
1193,1194,1,15,Canada,40,1,Smart TV,1 Month,2022,10,19,2023,4,7
1194,1195,0,12,United States,45,0,Smart TV,1 Month,2022,10,23,2023,2,7
1195,1196,0,13,United States,29,0,Tablet,1 Month,2022,10,24,2023,3,7
1196,1197,0,14,Canada,35,1,Smart TV,1 Month,2022,10,25,2023,3,7
1197,1198,2,10,United Kingdom,38,0,Laptop,1 Month,2022,1,11,2023,4,7
1198,1199,1,11,Australia,48,0,Smart TV,1 Month,2022,2,11,2023,4,7
1199,1200,0,12,Germany,36,1,Smartphone,1 Month,2022,4,11,2023,6,7
1200,1201,0,10,France,41,1,Smart TV,1 Month,2022,6,11,2023,3,7
1201,1202,1,15,Brazil,27,1,Smart TV,1 Month,2022,6,11,2023,3,7
1202,1203,2,12,Mexico,41,1,Smart TV,1 Month,2022,4,11,2023,4,7
1203,1204,2,13,Spain,42,1,Laptop,1 Month,2022,10,30,2023,5,7
1204,1205,0,12,Italy,40,0,Laptop,1 Month,2022,10,27,2023,3,7
1205,1206,1,13,Spain,32,1,Smart TV,1 Month,2022,10,23,2023,4,7
1206,1207,2,12,Spain,33,1,Smart TV,1 Month,2022,10,23,2023,4,7
1207,1208,0,11,United States,34,1,Smartphone,1 Month,2022,9,24,2023,4,7
1208,1209,2,11,Canada,29,1,Tablet,1 Month,2022,9,22,2023,2,7
1209,1210,1,14,United States,50,1,Smart TV,1 Month,2022,6,9,2023,3,7
1210,1211,0,10,United States,29,0,Laptop,1 Month,2022,8,23,2023,4,7
1211,1212,1,13,Canada,40,0,Tablet,1 Month,2022,8,21,2023,4,7
1212,1213,2,10,United Kingdom,27,1,Smart TV,1 Month,2022,8,16,2023,2,7
1213,1214,0,10,Australia,51,0,Smartphone,1 Month,2022,9,8,2023,3,7
1214,1215,2,13,Germany,41,0,Laptop,1 Month,2022,4,8,2023,3,7
1215,1216,1,15,France,28,0,Tablet,1 Month,2022,7,28,2023,4,7
1216,1217,0,12,Brazil,42,1,Laptop,1 Month,2022,12,7,2023,1,7
1217,1218,2,13,Mexico,40,1,Laptop,1 Month,2022,11,7,2023,3,7
1218,1219,1,12,Spain,48,0,Smartphone,1 Month,2022,6,7,2023,4,7
1219,1220,0,13,Italy,28,1,Smart TV,1 Month,2022,1,7,2023,3,7
1220,1221,1,15,Spain,40,1,Smart TV,1 Month,2022,2,7,2023,1,7
1221,1222,0,15,Spain,33,0,Tablet,1 Month,2022,6,30,2023,3,7
1222,1223,2,12,United States,33,1,Smartphone,1 Month,2022,6,30,2023,3,7
1223,1224,2,15,Canada,47,0,Smartphone,1 Month,2022,6,30,2023,3,7
1224,1225,0,13,United States,50,0,Smart TV,1 Month,2022,6,30,2023,1,7
1225,1226,1,15,United States,38,1,Smartphone,1 Month,2022,6,29,2023,3,7
1226,1227,0,15,Canada,36,0,Tablet,1 Month,2022,6,27,2023,4,7
1227,1228,2,15,United Kingdom,38,0,Tablet,1 Month,2022,6,26,2023,3,7
1228,1229,1,12,Australia,49,1,Smartphone,1 Month,2022,6,24,2023,1,7
1229,1230,0,12,Germany,40,0,Smart TV,1 Month,2022,6,25,2023,3,7
1230,1231,1,13,France,51,1,Tablet,1 Month,2022,6,24,2023,3,7
1231,1232,0,11,Brazil,42,0,Smartphone,1 Month,2022,6,22,2023,3,7
1232,1233,2,13,Mexico,41,0,Smartphone,1 Month,2022,6,23,2023,3,7
1233,1234,2,12,Spain,48,0,Smartphone,1 Month,2022,6,25,2023,3,7
1234,1235,0,13,Italy,39,0,Tablet,1 Month,2022,6,29,2023,3,7
1235,1236,1,15,Spain,35,0,Tablet,1 Month,2022,1,7,2023,2,7
1236,1237,0,11,Spain,32,0,Tablet,1 Month,2022,5,7,2023,2,7
1237,1238,2,12,United States,28,0,Smartphone,1 Month,2022,12,7,2023,4,7
1238,1239,1,11,Canada,27,1,Laptop,1 Month,2022,7,16,2023,2,7
1239,1240,0,11,United States,30,0,Laptop,1 Month,2022,7,20,2023,4,7
1240,1241,1,14,United States,47,0,Laptop,1 Month,2022,7,28,2023,2,7
1241,1242,0,14,Canada,49,0,Tablet,1 Month,2022,7,31,2023,5,7
1242,1243,2,14,United Kingdom,43,0,Smartphone,1 Month,2022,8,14,2023,2,7
1243,1244,2,12,Australia,42,1,Tablet,1 Month,2022,8,16,2023,4,7
1244,1245,0,14,Germany,29,0,Smartphone,1 Month,2022,8,18,2023,3,7
1245,1246,1,15,France,35,0,Smartphone,1 Month,2022,8,27,2023,5,7
1246,1247,0,13,Brazil,41,0,Smartphone,1 Month,2022,1,9,2023,2,7
1247,1248,2,13,Mexico,47,0,Smart TV,1 Month,2022,3,9,2023,5,7
1248,1249,1,14,Spain,28,0,Smart TV,1 Month,2022,7,9,2023,3,7
1249,1250,0,10,Italy,44,0,Smartphone,1 Month,2022,8,9,2023,4,7
1250,1251,1,10,Spain,28,0,Tablet,1 Month,2022,9,14,2023,3,7
1251,1252,0,11,Spain,51,1,Laptop,1 Month,2022,9,15,2023,5,7
1252,1253,2,11,United States,48,1,Laptop,1 Month,2022,9,27,2023,2,7
1253,1254,2,14,Canada,49,0,Tablet,1 Month,2022,9,30,2023,4,7
1254,1255,0,10,United States,50,1,Smart TV,1 Month,2022,2,10,2023,4,7
1255,1256,1,13,United States,43,1,Laptop,1 Month,2022,3,10,2023,5,7
1256,1257,0,14,Canada,32,1,Smart TV,1 Month,2022,5,10,2023,1,7
1257,1258,2,15,United Kingdom,42,0,Tablet,1 Month,2022,10,10,2023,3,7
1258,1259,1,13,Australia,41,0,Laptop,1 Month,2022,11,10,2023,3,7
1259,1260,0,11,Germany,31,1,Laptop,1 Month,2022,10,13,2023,4,7
1260,1261,1,11,France,37,0,Smart TV,1 Month,2022,10,14,2023,2,7
1261,1262,0,12,Brazil,46,1,Smart TV,1 Month,2022,10,16,2023,3,7
1262,1263,2,14,Mexico,30,0,Tablet,1 Month,2022,10,18,2023,3,7
1263,1264,2,11,Spain,30,0,Smart TV,1 Month,2022,10,22,2023,5,7
1264,1265,0,10,Italy,34,0,Tablet,1 Month,2022,10,24,2023,3,7
1265,1266,1,15,Spain,47,0,Laptop,1 Month,2022,10,25,2023,4,7
1266,1267,0,14,Spain,41,1,Tablet,1 Month,2022,10,29,2023,3,7
1267,1268,2,13,United States,42,0,Laptop,1 Month,2022,2,11,2023,4,7
1268,1269,1,12,Canada,48,0,Smartphone,1 Month,2022,3,11,2023,5,7
1269,1270,0,11,United States,30,0,Smart TV,1 Month,2022,4,11,2023,6,7
1270,1271,0,13,United States,51,1,Smartphone,1 Month,2022,5,11,2023,3,7
1271,1272,0,13,Canada,27,1,Smartphone,1 Month,2022,5,11,2023,4,7
1272,1273,2,13,United Kingdom,38,1,Tablet,1 Month,2022,10,31,2023,4,7
1273,1274,1,12,Australia,29,0,Smart TV,1 Month,2022,10,27,2023,5,7
1274,1275,0,11,Germany,40,0,Smartphone,1 Month,2022,10,25,2023,3,7
1275,1276,0,12,France,31,0,Laptop,1 Month,2022,10,26,2023,4,7
1276,1277,1,11,Brazil,30,1,Smartphone,1 Month,2022,9,30,2023,4,7
1277,1278,2,13,Mexico,44,1,Laptop,1 Month,2022,9,27,2023,5,7
1278,1279,2,14,Spain,34,0,Tablet,1 Month,2022,12,9,2023,3,7
1279,1280,0,14,Italy,28,0,Laptop,1 Month,2022,8,25,2023,4,7
1280,1281,1,13,Spain,41,0,Laptop,1 Month,2022,8,25,2023,4,7
1281,1282,2,12,Spain,43,1,Tablet,1 Month,2022,8,22,2023,5,7
1282,1283,0,10,United States,33,1,Laptop,1 Month,2022,8,17,2023,2,7
1283,1284,2,12,Canada,32,0,Tablet,1 Month,2022,9,8,2023,3,7
1284,1285,1,10,United States,39,1,Smart TV,1 Month,2022,6,8,2023,4,7
1285,1286,0,15,United States,37,1,Laptop,1 Month,2022,7,17,2023,4,7
1286,1287,1,11,Canada,46,1,Tablet,1 Month,2022,12,7,2023,2,7
1287,1288,2,11,United Kingdom,39,1,Smartphone,1 Month,2022,12,7,2023,3,7
1288,1289,0,12,Australia,46,0,Tablet,1 Month,2022,2,7,2023,4,7
1289,1290,2,13,Germany,43,1,Laptop,1 Month,2022,2,7,2023,3,7
1290,1291,1,10,France,32,0,Laptop,1 Month,2022,6,30,2023,2,7
1291,1292,0,12,Brazil,30,0,Smart TV,1 Month,2022,6,30,2023,4,7
1292,1293,2,11,Mexico,40,0,Tablet,1 Month,2022,1,7,2023,4,7
1293,1294,1,11,Spain,51,0,Smartphone,1 Month,2022,6,30,2023,4,7
1294,1295,0,10,Italy,40,0,Smartphone,1 Month,2022,6,29,2023,2,7
1295,1296,1,12,Spain,28,1,Smart TV,1 Month,2022,6,30,2023,3,7
1296,1297,0,14,Spain,51,0,Smartphone,1 Month,2022,6,29,2023,4,7
1297,1298,2,14,United States,27,1,Laptop,1 Month,2022,6,26,2023,3,7
1298,1299,2,14,Canada,35,1,Smart TV,1 Month,2022,6,27,2023,1,7
1299,1300,0,11,United States,37,1,Laptop,1 Month,2022,6,24,2023,3,7
1300,1301,1,14,United States,51,1,Smart TV,1 Month,2022,6,23,2023,4,7
1301,1302,0,11,Canada,40,1,Smart TV,1 Month,2022,6,23,2023,3,7
1302,1303,2,14,United Kingdom,38,1,Laptop,1 Month,2022,6,25,2023,3,7
1303,1304,1,11,Australia,48,0,Laptop,1 Month,2022,6,28,2023,3,7
1304,1305,0,11,Germany,49,1,Smartphone,1 Month,2022,1,7,2023,3,7
1305,1306,1,15,France,33,0,Laptop,1 Month,2022,2,7,2023,5,7
1306,1307,0,10,Brazil,34,0,Tablet,1 Month,2022,6,7,2023,3,7
1307,1308,2,15,Mexico,39,1,Tablet,1 Month,2022,12,7,2023,6,7
1308,1309,2,13,Spain,37,0,Tablet,1 Month,2022,7,17,2023,2,7
1309,1310,0,15,Italy,44,1,Laptop,1 Month,2022,7,23,2023,5,7
1310,1311,1,15,Spain,35,1,Tablet,1 Month,2022,7,29,2023,4,7
1311,1312,0,11,Spain,31,0,Laptop,1 Month,2022,6,8,2023,6,7
1312,1313,2,10,United States,39,1,Smart TV,1 Month,2022,9,8,2023,2,7
1313,1314,1,13,Canada,38,1,Tablet,1 Month,2022,8,14,2023,5,7
1314,1315,0,11,United States,42,1,Smartphone,1 Month,2022,8,20,2023,3,7
1315,1316,1,12,United States,48,0,Tablet,1 Month,2022,8,28,2023,5,7
1316,1317,0,11,Canada,31,1,Tablet,1 Month,2022,2,9,2023,3,7
1317,1318,2,11,United Kingdom,42,1,Smartphone,1 Month,2022,4,9,2023,5,7
1318,1319,2,14,Australia,35,1,Smartphone,1 Month,2022,6,9,2023,3,7
1319,1320,0,10,Germany,39,1,Laptop,1 Month,2022,9,14,2023,5,7
1320,1321,1,13,France,50,0,Tablet,1 Month,2022,9,15,2023,4,7
1321,1322,0,11,Brazil,40,1,Smartphone,1 Month,2022,9,16,2023,6,7
1322,1323,2,10,Mexico,29,1,Smartphone,1 Month,2022,9,28,2023,2,7
1323,1324,1,10,Spain,48,0,Smart TV,1 Month,2022,2,10,2023,4,7
1324,1325,0,15,Italy,34,1,Smartphone,1 Month,2022,3,10,2023,4,7
1325,1326,1,10,Spain,48,1,Smartphone,1 Month,2022,5,10,2023,5,7
1326,1327,0,12,Spain,48,1,Laptop,1 Month,2022,7,10,2023,2,7
1327,1328,2,12,United States,35,0,Tablet,1 Month,2022,9,10,2023,4,7
1328,1329,2,11,Canada,29,1,Laptop,1 Month,2022,11,10,2023,4,7
1329,1330,0,14,United States,47,0,Smart TV,1 Month,2022,10,13,2023,5,7
1330,1331,1,12,United States,36,1,Smartphone,1 Month,2022,10,15,2023,2,7
1331,1332,0,12,Canada,40,0,Smartphone,1 Month,2022,10,17,2023,4,7
1332,1333,2,14,United Kingdom,51,1,Tablet,1 Month,2022,10,21,2023,4,7
1333,1334,1,12,Australia,37,1,Smart TV,1 Month,2022,10,23,2023,5,7
1334,1335,0,12,Germany,36,1,Tablet,1 Month,2022,10,24,2023,6,7
1335,1336,1,12,France,45,1,Tablet,1 Month,2022,10,28,2023,4,7
1336,1337,0,11,Brazil,31,0,Tablet,1 Month,2022,10,31,2023,4,7
1337,1338,2,14,Mexico,45,0,Laptop,1 Month,2022,3,11,2023,4,7
1338,1339,2,11,Spain,30,1,Laptop,1 Month,2022,4,11,2023,5,7
1339,1340,0,14,Italy,40,0,Smartphone,1 Month,2022,5,11,2023,6,7
1340,1341,1,14,Spain,44,0,Smart TV,1 Month,2022,6,11,2023,4,7
1341,1342,0,12,Spain,36,0,Laptop,1 Month,2022,1,11,2023,5,7
1342,1343,2,10,United States,36,1,Tablet,1 Month,2022,1,11,2023,5,7
1343,1344,1,11,Canada,32,0,Smartphone,1 Month,2022,10,29,2023,5,7
1344,1345,0,10,United States,46,1,Smart TV,1 Month,2022,10,27,2023,3,7
1345,1346,0,12,United States,39,0,Smart TV,1 Month,2022,10,16,2023,4,7
1346,1347,0,13,Canada,30,1,Smart TV,1 Month,2022,10,14,2023,4,7
1347,1348,2,13,United Kingdom,34,1,Laptop,1 Month,2022,9,14,2023,5,7
1348,1349,1,14,Australia,28,1,Laptop,1 Month,2022,3,9,2023,3,7
1349,1350,0,13,Germany,39,0,Smartphone,1 Month,2022,8,27,2023,4,7
1350,1351,0,12,France,34,0,Laptop,1 Month,2022,8,27,2023,5,7
